row_id,service_year,county_code,county_name,payer,age_group_code,age_group_name,sex,unique_member_cnt,svc_code,svc_code_type,svc_code_desc,svc_code_ctg,svc_code_ctg_desc,clm_cnt,member_months,total_paid_amt_sum,total_paid_amt_mean,total_paid_amt_med,insurer_paid_amt_sum,insurer_paid_amt_mean,insurer_paid_amt_med,member_paid_amt_sum,member_paid_amt_mean,member_paid_amt_med
19046884,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,M,22,430,REV,Occupation Therapy,50020,"Physical, occupational, and speech therapy",32,253,$211.25 ,$9.60 ,$0.00 ,$192.05 ,$8.72 ,$0.00 ,$19.20 ,$0.87 ,$0.00 
19051012,2019,3,Anoka,MEDICARE,2,19 - 44 years,M,75,81003,CPT/HCPCS,URINALYSIS AUTO W/O SCOPE,200,Urinary system (nonoperative) measurements,114,899,$830.27 ,$11.07 ,$2.44 ,$583.62 ,$7.78 ,$2.44 ,$246.65 ,$3.28 ,$0.00 
19053844,2019,3,Anoka,MEDICARE,3,45 - 64 years,F,287,73630,CPT/HCPCS,X-RAY EXAM OF FOOT,226,Radiology - Diagnostic (other),710,"3,358","$18,447.84 ",$64.27 ,$31.65 ,"$12,637.20 ",$44.03 ,$25.14 ,"$5,810.64 ",$20.24 ,$6.31 
19055308,2019,3,Anoka,MEDICARE,3,45 - 64 years,F,19,A4565,CPT/HCPCS,SLINGS,243,DME and supplies,24,228,$186.08 ,$9.79 ,$8.72 ,$138.13 ,$7.27 ,$6.95 ,$47.95 ,$2.52 ,$1.77 
19057948,2019,3,Anoka,MEDICARE,3,45 - 64 years,M,63,73110,CPT/HCPCS,X-RAY EXAM OF WRIST,226,Radiology - Diagnostic (other),120,718,"$3,931.62 ",$62.40 ,$36.65 ,"$2,662.71 ",$42.26 ,$26.19 ,"$1,268.91 ",$20.14 ,$7.40 
19059412,2019,3,Anoka,MEDICARE,3,45 - 64 years,M,33,A7033,CPT/HCPCS,PILLW NASL CANNULA TYPE INTF REPL,243,DME and supplies,54,395,"$3,046.96 ",$92.33 ,$90.15 ,"$2,173.77 ",$65.87 ,$48.42 ,$873.19 ,$26.46 ,$18.32 
19061236,2019,3,Anoka,MEDICARE,4,65 - 74 years,F,17,26160,CPT/HCPCS,REMOVE TENDON SHEATH LESION,160,Muscle and tendon procedures - Therapeutic (other),35,204,"$15,748.60 ",$926.38 ,"$1,063.21 ","$13,422.96 ",$789.58 ,$847.13 ,"$2,325.64 ",$136.80 ,$100.00 
19063108,2019,3,Anoka,MEDICARE,4,65 - 74 years,F,22,84270,CPT/HCPCS,ASSAY OF SEX HORMONE GLOBUL,233,Laboratory - Chemistry and hematology,29,264,$478.94 ,$21.77 ,$23.90 ,$478.94 ,$21.77 ,$23.90 ,$0.00 ,$0.00 ,$0.00 
19064092,2019,3,Anoka,MEDICARE,4,65 - 74 years,F,141,99490,CPT/HCPCS,CHRNC CARE MGMT SVC 1ST 20,309,Care management/coordination services,388,"1,667","$13,934.86 ",$98.82 ,$81.24 ,"$11,949.09 ",$84.74 ,$46.91 ,"$1,985.77 ",$14.08 ,$0.00 
19066348,2019,3,Anoka,MEDICARE,4,65 - 74 years,M,108,20605,CPT/HCPCS,DRAIN/INJ JOINT/BURSA W/O US,155,Arthrocentesis,159,"1,295","$7,444.64 ",$68.93 ,$50.18 ,"$6,042.93 ",$55.95 ,$44.52 ,"$1,401.71 ",$12.97 ,$7.96 
19068796,2019,3,Anoka,MEDICARE,4,65 - 74 years,M,19,93279,CPT/HCPCS,PRGRMG DEV EVAL PM/LDLS PM,203,Electrographic cardiac monitoring,31,228,"$1,563.25 ",$82.27 ,$71.71 ,"$1,036.25 ",$54.53 ,$44.54 ,$527.00 ,$27.73 ,$11.74 
19070068,2019,3,Anoka,MEDICARE,4,65 - 74 years,M,52,J2720,CPT/HCPCS,INJ PROTAMINE SULFATE PER 10 MG,240,"Medications (injections, infusions, other forms)",56,606,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19072756,2019,3,Anoka,MEDICARE,5,75 years and older,F,551,73560,CPT/HCPCS,X-RAY EXAM OF KNEE 1 OR 2,226,Radiology - Diagnostic (other),"1,047","6,526","$20,277.80 ",$36.80 ,$30.84 ,"$16,768.67 ",$30.43 ,$18.30 ,"$3,509.13 ",$6.36 ,$1.69 
19074172,2019,3,Anoka,MEDICARE,5,75 years and older,F,19,99406,CPT/HCPCS,BEHAV CHNG SMOKING 3-10 MIN,308,Behavioral health services,20,221,$293.33 ,$15.43 ,$13.19 ,$287.24 ,$15.11 ,$13.19 ,$6.09 ,$0.32 ,$0.00 
19076116,2019,3,Anoka,MEDICARE,5,75 years and older,M,52,310,REV,Pathology Lab (Path Lab),50009,Laboratory and pathology services,57,576,$652.41 ,$12.54 ,$0.00 ,$652.41 ,$12.54 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19078540,2019,3,Anoka,MEDICARE,5,75 years and older,M,37,88291,CPT/HCPCS,CYTO/MOLECULAR REPORT,206,"Microscopic examination (e.g., lab, toxicology)",40,405,"$1,066.84 ",$28.83 ,$33.53 ,$979.48 ,$26.47 ,$26.81 ,$87.36 ,$2.36 ,$0.00 
19080580,2019,3,Anoka,MEDICARE,5,75 years and older,M,59,RUA10,CPT/HCPCS,"Ultra High Rehab , ADL Index 0-5/5-day or readmission return.",311,Skilled nursing facility services (HIPPS),84,683,"$433,162.46 ","$7,341.73 ","$6,819.89 ","$419,251.52 ","$7,105.95 ","$6,819.89 ","$13,910.94 ",$235.77 ,$0.00 
19084204,2019,5,Becker,COMMERCIAL,2,19 - 44 years,M,37,99285,CPT/HCPCS,EMERGENCY DEPT VISIT,304,Emergency department services,86,427,"$49,853.43 ","$1,347.39 ","$1,089.19 ","$37,678.78 ","$1,018.34 ",$806.58 ,"$12,174.65 ",$329.04 ,$0.00 
19088524,2019,5,Becker,COMMERCIAL,4,65 - 74 years,M,15,272,REV,Sterile Supply,50007,Medical and surgical supplies,23,180,$776.90 ,$51.79 ,$0.00 ,$776.90 ,$51.79 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19092436,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,25,H2036,CPT/HCPCS,ALCOHOL &OR OTH DRUG TX PROGM-DIEM,219,"Alcohol and drug management, treatment, and rehab.",185,285,"$710,610.46 ","$28,424.41 ","$20,110.90 ","$710,610.46 ","$28,424.41 ","$20,110.90 ",$0.00 ,$0.00 ,$0.00 
19095196,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,33,85652,CPT/HCPCS,RBC SED RATE AUTOMATED,233,Laboratory - Chemistry and hematology,38,359,$149.15 ,$4.51 ,$0.00 ,$149.15 ,$4.51 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19098988,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,19,86706,CPT/HCPCS,HEP B SURFACE ANTIBODY,235,Laboratory - Other,19,213,$123.03 ,$6.47 ,$8.70 ,$123.03 ,$6.47 ,$8.70 ,$0.00 ,$0.00 ,$0.00 
19103260,2019,5,Becker,MEDICARE,2,19 - 44 years,M,73,36415,CPT/HCPCS,ROUTINE VENIPUNCTURE,235,Laboratory - Other,328,873,"$31,875.59 ",$436.65 ,$36.57 ,"$26,179.25 ",$358.61 ,$36.07 ,"$5,696.34 ",$78.03 ,$0.00 
19106884,2019,5,Becker,MEDICARE,3,45 - 64 years,M,11,86618,CPT/HCPCS,LYME DISEASE ANTIBODY,235,Laboratory - Other,12,128,$94.03 ,$8.54 ,$0.00 ,$94.03 ,$8.54 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19110220,2019,5,Becker,MEDICARE,4,65 - 74 years,F,45,J0171,CPT/HCPCS,INJ ADRENALIN EPINEPHRINE 0.1 MG,240,"Medications (injections, infusions, other forms)",65,539,$81.03 ,$1.80 ,$0.00 ,$74.96 ,$1.66 ,$0.00 ,$6.07 ,$0.13 ,$0.00 
19113124,2019,5,Becker,MEDICARE,4,65 - 74 years,M,14,J9217,CPT/HCPCS,LEUPROLIDE ACETATE 7.5 MG,240,"Medications (injections, infusions, other forms)",34,162,"$17,322.56 ","$1,237.32 ","$1,190.44 ","$13,995.89 ",$999.70 ,$948.96 ,"$3,326.67 ",$237.61 ,$171.00 
19115044,2019,5,Becker,MEDICARE,5,75 years and older,F,70,94729,CPT/HCPCS,CO/MEMBANE DIFFUSE CAPACITY,38,Lung and bronchus procedures - Diagnostic (other),151,838,$971.37 ,$13.87 ,$9.05 ,$791.05 ,$11.30 ,$7.35 ,$180.32 ,$2.57 ,$1.84 
19117636,2019,5,Becker,MEDICARE,5,75 years and older,M,20,93298,CPT/HCPCS,REM INTERROG DEV EVAL SCRMS,203,Electrographic cardiac monitoring,124,230,"$3,197.17 ",$159.85 ,$160.41 ,"$2,645.96 ",$132.29 ,$144.48 ,$551.21 ,$27.56 ,$23.88 
19121956,2019,7,Beltrami,COMMERCIAL,2,19 - 44 years,M,21,85610,CPT/HCPCS,PROTHROMBIN TIME,233,Laboratory - Chemistry and hematology,65,246,"$1,903.82 ",$90.65 ,$37.72 ,"$1,697.28 ",$80.82 ,$29.15 ,$206.54 ,$9.83 ,$0.00 
19022201,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,F,238,97161,CPT/HCPCS,PT EVAL LOW COMPLEX 20 MIN,212,Physical/occupational/speech therapy - Diagnostic,256,"2,695","$22,793.76 ",$95.77 ,$64.49 ,"$22,589.20 ",$94.91 ,$64.49 ,$204.56 ,$0.85 ,$0.00 
19024169,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,13,76885,CPT/HCPCS,US EXAM INFANT HIPS DYNAMIC,197,Ultrasound - Diagnostic (other),37,106,"$6,356.50 ",$488.96 ,$72.58 ,"$6,356.50 ",$488.96 ,$72.58 ,$0.00 ,$0.00 ,$0.00 
19025633,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,50,G0480,CPT/HCPCS,DR TST DEFIN DR ID M P D 1-7 DR CL,235,Laboratory - Other,85,560,"$4,856.96 ",$97.13 ,$64.55 ,"$4,856.96 ",$97.13 ,$64.55 ,$0.00 ,$0.00 ,$0.00 
19028033,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,58,82397,CPT/HCPCS,CHEMILUMINESCENT ASSAY,233,Laboratory - Chemistry and hematology,65,665,"$1,110.03 ",$19.13 ,$15.52 ,"$1,060.03 ",$18.27 ,$15.52 ,$50.00 ,$0.86 ,$0.00 
19029905,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,26,J8540,CPT/HCPCS,DEXAMETHASONE ORAL 0.25 MG,240,"Medications (injections, infusions, other forms)",29,294,$29.55 ,$1.13 ,$0.53 ,$29.55 ,$1.13 ,$0.53 ,$0.00 ,$0.00 ,$0.00 
19031945,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,27,83001,CPT/HCPCS,ASSAY OF GONADOTROPIN (FSH),233,Laboratory - Chemistry and hematology,36,306,$745.76 ,$27.62 ,$21.45 ,$745.76 ,$27.62 ,$21.45 ,$0.00 ,$0.00 ,$0.00 
19033937,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,147,T2016,CPT/HCPCS,HABILITATION RES WAIVER; PER DIEM,237,Ancillary services,"45,432","1,764","$16,745,116.27 ","$113,912.35 ","$83,010.24 ","$16,744,293.87 ","$113,906.76 ","$83,010.24 ",$822.40 ,$5.59 ,$0.00 
19036313,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,24,87536,CPT/HCPCS,HIV-1 QUANT&REVRSE TRNSCRPJ,206,"Microscopic examination (e.g., lab, toxicology)",38,281,"$2,007.33 ",$83.63 ,$59.33 ,"$2,007.33 ",$83.63 ,$59.33 ,$0.00 ,$0.00 ,$0.00 
19037657,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,14,H2014,CPT/HCPCS,SKILLS TRAINING&DVLP PER 15 MINUTES,219,"Alcohol and drug management, treatment, and rehab.",553,168,"$125,883.70 ","$8,991.69 ","$1,770.18 ","$125,838.90 ","$8,988.49 ","$1,763.78 ",$44.80 ,$3.20 ,$0.00 
19039889,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,155,80051,CPT/HCPCS,ELECTROLYTE PANEL,233,Laboratory - Chemistry and hematology,354,"1,673","$1,413.57 ",$9.11 ,$0.00 ,"$1,413.57 ",$9.11 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19041833,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,96,J3490,CPT/HCPCS,UNCLASSIFIED DRUGS,240,"Medications (injections, infusions, other forms)",174,"1,100","$2,881.69 ",$30.01 ,$0.00 ,"$2,881.69 ",$30.01 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19045913,2019,3,Anoka,MINNESOTA HEALTH CARE PROGRAMS,5,75 years and older,F,12,82310,CPT/HCPCS,ASSAY OF CALCIUM,233,Laboratory - Chemistry and hematology,31,140,$23.93 ,$1.99 ,$0.00 ,$23.93 ,$1.99 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19049273,2019,3,Anoka,MEDICARE,2,19 - 44 years,F,70,87880,CPT/HCPCS,STREP A ASSAY W/OPTIC,206,"Microscopic examination (e.g., lab, toxicology)",93,838,"$1,461.24 ",$20.87 ,$16.20 ,"$1,358.16 ",$19.40 ,$16.20 ,$103.08 ,$1.47 ,$0.00 
19051673,2019,3,Anoka,MEDICARE,2,19 - 44 years,M,21,A0428,CPT/HCPCS,AMB SERVICE BLS NONEMERG TRANSPORT,239,"Transportation - Patient, provider, equipment",51,242,"$5,528.34 ",$263.25 ,$232.53 ,"$4,341.69 ",$206.74 ,$185.27 ,"$1,186.65 ",$56.50 ,$47.26 
19054601,2019,3,Anoka,MEDICARE,3,45 - 64 years,F,183,87880,CPT/HCPCS,STREP A ASSAY W/OPTIC,206,"Microscopic examination (e.g., lab, toxicology)",222,"2,172","$3,075.87 ",$16.80 ,$16.20 ,"$3,000.35 ",$16.39 ,$16.20 ,$75.52 ,$0.41 ,$0.00 
19056065,2019,3,Anoka,MEDICARE,3,45 - 64 years,F,48,J7325,CPT/HCPCS,HYALURONAN/DERIV SYNVISC INJ 1 MG,240,"Medications (injections, infusions, other forms)",66,557,"$37,937.40 ",$790.36 ,$596.62 ,"$30,470.00 ",$634.79 ,$487.84 ,"$7,467.40 ",$155.57 ,$116.88 
19059377,2019,3,Anoka,MEDICARE,3,45 - 64 years,M,19,A6402,CPT/HCPCS,GAUZ NON-IMPREG STERL 16 SQ/< NO AD,243,DME and supplies,40,226,$198.64 ,$10.45 ,$6.40 ,$157.56 ,$8.29 ,$5.10 ,$41.08 ,$2.16 ,$1.30 
19062377,2019,3,Anoka,MEDICARE,4,65 - 74 years,F,189,69210,CPT/HCPCS,REMOVE IMPACTED EAR WAX UNI,26,Ear procedures - Therapeutic,220,"2,263","$9,243.80 ",$48.90 ,$46.78 ,"$7,281.68 ",$38.52 ,$37.49 ,"$1,962.12 ",$10.38 ,$4.69 
19063721,2019,3,Anoka,MEDICARE,4,65 - 74 years,F,43,93320,CPT/HCPCS,DOPPLER ECHO EXAM HEART,193,Ultrasound - Heart (echocardiogram) - Diagnostic,57,506,"$1,442.30 ",$33.54 ,$19.14 ,"$1,244.60 ",$28.94 ,$17.19 ,$197.70 ,$4.59 ,$1.95 
19065329,2019,3,Anoka,MEDICARE,4,65 - 74 years,F,16,L3807,CPT/HCPCS,WHF ORTHOS NO JNT PRFAB CUSTOM FIT,243,DME and supplies,20,192,"$2,188.72 ",$136.79 ,$100.00 ,"$1,779.72 ",$111.23 ,$72.56 ,$409.00 ,$25.56 ,$7.50 
19067825,2019,3,Anoka,MEDICARE,4,65 - 74 years,M,19,77295,CPT/HCPCS,3-D RADIOTHERAPY PLAN,211,Radiology - Therapeutic,23,207,"$17,314.26 ",$911.27 ,$492.82 ,"$14,153.29 ",$744.91 ,$392.65 ,"$3,160.97 ",$166.36 ,$100.17 
19069241,2019,3,Anoka,MEDICARE,4,65 - 74 years,M,22,A4224,CPT/HCPCS,SPL MAINT INSULIN INFUS CATH PER WK,243,DME and supplies,63,261,"$10,166.10 ",$462.09 ,$333.43 ,"$8,288.29 ",$376.74 ,$286.41 ,"$1,877.81 ",$85.35 ,$52.70 
19070945,2019,3,Anoka,MEDICARE,5,75 years and older,F,21,423,REV,Phys Therp/Group,50020,"Physical, occupational, and speech therapy",22,252,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19073201,2019,3,Anoka,MEDICARE,5,75 years and older,F,856,83540,CPT/HCPCS,ASSAY OF IRON,233,Laboratory - Chemistry and hematology,"1,519","10,113","$6,552.40 ",$7.65 ,$7.05 ,"$6,535.90 ",$7.63 ,$7.05 ,$16.50 ,$0.01 ,$0.00 
19074329,2019,3,Anoka,MEDICARE,5,75 years and older,F,20,A4670,CPT/HCPCS,AUTOMATIC BLOOD PRESSURE MONITOR,243,DME and supplies,20,236,"$1,517.14 ",$75.85 ,$82.48 ,"$1,500.64 ",$75.03 ,$82.48 ,$16.50 ,$0.82 ,$0.00 
19076081,2019,3,Anoka,MEDICARE,5,75 years and older,M,43,206,REV,ICU/Intermediate,50003,ICU and coronary care services,56,461,"$352,516.80 ","$8,198.06 ","$2,900.31 ","$321,188.53 ","$7,469.50 ","$2,900.31 ","$31,328.27 ",$728.56 ,$0.00 
19078121,2019,3,Anoka,MEDICARE,5,75 years and older,M,135,82435,CPT/HCPCS,ASSAY OF BLOOD CHLORIDE,233,Laboratory - Chemistry and hematology,149,"1,584","$1,433.04 ",$10.61 ,$5.01 ,"$1,261.20 ",$9.34 ,$5.01 ,$171.84 ,$1.27 ,$0.00 
19079465,2019,3,Anoka,MEDICARE,5,75 years and older,M,92,C1725,CPT/HCPCS,CATHETER TRNSLUM ANGPLSTY NON-LASER,243,DME and supplies,103,"1,094",$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19082513,2019,5,Becker,COMMERCIAL,2,19 - 44 years,F,13,84132,CPT/HCPCS,ASSAY OF SERUM POTASSIUM,233,Laboratory - Chemistry and hematology,15,156,$268.46 ,$20.65 ,$6.94 ,$180.46 ,$13.88 ,$0.96 ,$88.00 ,$6.76 ,$0.00 
19087169,2019,5,Becker,COMMERCIAL,3,45 - 64 years,M,24,86850,CPT/HCPCS,RBC ANTIBODY SCREEN,235,Laboratory - Other,28,285,$777.66 ,$32.40 ,$12.21 ,$570.17 ,$23.75 ,$12.21 ,$207.49 ,$8.64 ,$0.00 
19092257,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,228,99394,CPT/HCPCS,PREV VISIT EST AGE 12-17,310,Office/outpatient services - Preventive visits,251,"2,670","$27,542.31 ",$120.79 ,$71.70 ,"$27,542.31 ",$120.79 ,$71.70 ,$0.00 ,$0.00 ,$0.00 
19094297,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,14,J1030,CPT/HCPCS,INJ METHYLPRDNISOLONE ACTAT 40 MG,240,"Medications (injections, infusions, other forms)",20,165,$85.70 ,$6.12 ,$2.37 ,$85.70 ,$6.12 ,$2.37 ,$0.00 ,$0.00 ,$0.00 
19097009,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,12,86618,CPT/HCPCS,LYME DISEASE ANTIBODY,235,Laboratory - Other,13,139,$228.37 ,$19.03 ,$19.49 ,$228.37 ,$19.03 ,$19.49 ,$0.00 ,$0.00 ,$0.00 
19099529,2019,5,Becker,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,12,A7039,CPT/HCPCS,FLTR NON DISPBL POS ARWAY PRSS DEVC,243,DME and supplies,17,137,$212.39 ,$17.69 ,$14.20 ,$212.39 ,$17.69 ,$14.20 ,$0.00 ,$0.00 ,$0.00 
19104497,2019,5,Becker,MEDICARE,3,45 - 64 years,F,26,71260,CPT/HCPCS,CT THORAX DX C+,178,CT scan - Chest,54,285,"$3,361.16 ",$129.27 ,$62.55 ,"$2,725.96 ",$104.84 ,$50.02 ,$635.20 ,$24.43 ,$12.53 
19108001,2019,5,Becker,MEDICARE,4,65 - 74 years,F,18,610,REV,MRI,50013,MRI - Magnetic resonance imaging,20,214,"$1,471.77 ",$81.76 ,$0.00 ,"$1,471.77 ",$81.76 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19110353,2019,5,Becker,MEDICARE,4,65 - 74 years,F,11,J7512,CPT/HCPCS,PDN IMMED RLSE/DELAY RLSE ORAL 1 MG,240,"Medications (injections, infusions, other forms)",18,132,$6.19 ,$0.56 ,$0.00 ,$4.96 ,$0.45 ,$0.00 ,$1.23 ,$0.11 ,$0.00 
19113449,2019,5,Becker,MEDICARE,5,75 years and older,F,244,270,REV,Med-Sur Supplies,50007,Medical and surgical supplies,423,"2,737","$11,781.01 ",$48.28 ,$0.00 ,"$9,520.56 ",$39.01 ,$0.00 ,"$2,260.45 ",$9.26 ,$0.00 
19115753,2019,5,Becker,MEDICARE,5,75 years and older,F,35,J3420,CPT/HCPCS,INJ VIT B-12 CYNOCOBLMN TO 1000 MCG,240,"Medications (injections, infusions, other forms)",227,415,$116.62 ,$3.33 ,$0.00 ,$87.93 ,$2.51 ,$0.00 ,$28.69 ,$0.81 ,$0.00 
19117841,2019,5,Becker,MEDICARE,5,75 years and older,M,25,99225,CPT/HCPCS,SUBSEQUENT OBSERVATION CARE,301,Observation care services,29,289,"$1,876.55 ",$75.06 ,$71.42 ,"$1,614.31 ",$64.57 ,$57.97 ,$262.24 ,$10.48 ,$14.43 
19120889,2019,7,Beltrami,COMMERCIAL,2,19 - 44 years,F,136,87389,CPT/HCPCS,HIV-1 AG W/HIV-1 & HIV-2 AB,206,"Microscopic examination (e.g., lab, toxicology)",145,"1,557","$7,844.55 ",$57.68 ,$59.69 ,"$7,179.05 ",$52.78 ,$59.10 ,$665.50 ,$4.89 ,$0.00 
19124513,2019,7,Beltrami,COMMERCIAL,3,45 - 64 years,M,11,73110,CPT/HCPCS,X-RAY EXAM OF WRIST,226,Radiology - Diagnostic (other),29,119,"$5,414.15 ",$492.19 ,$425.37 ,"$1,549.06 ",$140.82 ,$14.58 ,"$3,865.09 ",$351.37 ,$303.65 
19128953,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,1,18 years and under,M,23,80076,CPT/HCPCS,HEPATIC FUNCTION PANEL,235,Laboratory - Other,45,262,$55.72 ,$2.42 ,$0.00 ,$55.72 ,$2.42 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19131065,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,F,38,84145,CPT/HCPCS,PROCALCITONIN (PCT),233,Laboratory - Chemistry and hematology,51,437,$29.74 ,$0.78 ,$0.00 ,$29.74 ,$0.78 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19133105,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,2,19 - 44 years,M,80,80306,CPT/HCPCS,DRUG TEST PRSMV INSTRMNT,235,Laboratory - Other,116,878,$532.65 ,$6.65 ,$0.00 ,$529.45 ,$6.61 ,$0.00 ,$3.20 ,$0.04 ,$0.00 
19136081,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,F,41,A0190,CPT/HCPCS,NONEMERG TRNSPRT: MEALS-RECIP,239,"Transportation - Patient, provider, equipment",170,488,"$2,039.23 ",$49.73 ,$18.55 ,"$2,039.23 ",$49.73 ,$18.55 ,$0.00 ,$0.00 ,$0.00 
19138241,2019,7,Beltrami,MINNESOTA HEALTH CARE PROGRAMS,3,45 - 64 years,M,18,99253,CPT/HCPCS,INPATIENT CONSULTATION,303,Consultations,21,195,"$1,831.39 ",$101.74 ,$91.31 ,"$1,831.39 ",$101.74 ,$91.31 ,$0.00 ,$0.00 ,$0.00 
19143209,2019,7,Beltrami,MEDICARE,2,19 - 44 years,F,25,86140,CPT/HCPCS,C-REACTIVE PROTEIN,235,Laboratory - Other,40,289,$5.63 ,$0.22 ,$0.00 ,$5.63 ,$0.22 ,$0.00 ,$0.00 ,$0.00 ,$0.00 
19147529,2019,7,Beltrami,MEDICARE,3,45 - 64 years,M,25,73502,CPT/HCPCS,X-RAY EXAM HIP UNI 2-3 VIEWS,226,Radiology - Diagnostic (other),82,284,"$2,336.53 ",$93.46 ,$11.74 ,"$1,791.34 ",$71.65 ,$11.67 ,$545.19 ,$21.80 ,$4.54 
19150505,2019,7,Beltrami,MEDICARE,4,65 - 74 years,F,42,88307,CPT/HCPCS,TISSUE EXAM BY PATHOLOGIST,234,Pathology,89,504,"$9,639.20 ",$229.50 ,$86.89 ,"$8,168.23 ",$194.48 ,$76.84 ,"$1,470.97 ",$35.02 ,$17.25 
19153505,2019,7,Beltrami,MEDICARE,4,65 - 74 years,M,289,99204,CPT/HCPCS,OFFICE O/P NEW MOD 45-59 MIN,300,Office/outpatient services - Office visits,391,"3,446","$44,217.83 ",$153.00 ,$127.54 ,"$33,270.86 ",$115.12 ,$101.24 ,"$10,946.97 ",$37.87 ,$25.35 
19155857,2019,7,Beltrami,MEDICARE,5,75 years and older,F,408,93010,CPT/HCPCS,ELECTROCARDIOGRAM REPORT,202,Electrocardiogram,"1,115","4,738","$8,356.63 ",$20.48 ,$8.72 ,"$6,838.78 ",$16.76 ,$8.68 ,"$1,517.85 ",$3.72 ,$1.69 
19158401,2019,7,Beltrami,MEDICARE,5,75 years and older,M,13,90750,CPT/HCPCS,HZV VACC RECOMBINANT IM,228,Prophylactic vaccinations and inoculations,13,156,$59.24 ,$4.55 ,$0.00 ,$47.20 ,$3.63 ,$0.00 ,$12.04 ,$0.92 ,$0.00 
19161401,2019,9,Benton,COMMERCIAL,1,18 years and under,M,35,90744,CPT/HCPCS,HEPB VACC 3 DOSE PED/ADOL IM,228,Prophylactic vaccinations and inoculations,43,353,"$1,196.42 ",$34.18 ,$29.54 ,"$1,196.42 ",$34.18 ,$29.54 ,$0.00 ,$0.00 ,$0.00 
19163417,2019,9,Benton,COMMERCIAL,2,19 - 44 years,F,19,A4282,CPT/HCPCS,ADAPTER FOR BREAST PUMP REPLACEMENT,243,DME and supplies,21,227,$316.22 ,$16.64 ,$16.30 ,$316.22 ,$16.64 ,$16.30 ,$0.00 ,$0.00 ,$0.00 
19166513,2019,9,Benton,COMMERCIAL,3,45 - 64 years,F,17,87088,CPT/HCPCS,URINE BACTERIA CULTURE,206,"Microscopic examination (e.g., lab, toxicology)",18,202,$230.76 ,$13.57 ,$13.06 ,$126.77 ,$7.45 ,$0.32 ,$103.99 ,$6.11 ,$0.00 
19171601,2019,9,Benton,COMMERCIAL,5,75 years and older,M,13,92014,CPT/HCPCS,EYE EXAM&TX ESTAB PT 1/>VST,220,Ophthalmologic/otologic diagnosis and treatment,19,156,"$1,079.96 ",$83.07 ,$25.62 ,$929.96 ,$71.53 ,$25.62 ,$150.00 ,$11.53 ,$0.00 
